,eta,nesterov,reg_type,reg_val,tr_mee,val_mee,loss,val_loss
241,0.014,0.54,L1,1.584893192461114e-07,1.388472705348418,1.5287513255129612,1.5834980491183608,1.9205394037455756
242,0.014,0.54,L1,2.5118864315095823e-07,1.422797537306395,1.5313012953591159,1.6528571576646256,1.9666713732013916
243,0.014,0.54,L1,3.981071705534969e-07,1.3720750633034564,1.5275703184594527,1.5361010561356114,1.9394798515824927
244,0.014,0.54,L1,6.30957344480193e-07,1.468000583901178,1.5718249080396738,1.7420756864294964,2.0211020094336343
245,0.014,0.54,L1,1e-06,1.4560558270984088,1.561181565874432,1.7313240370314487,2.009824996629695
246,0.014,0.54,L2,1e-07,1.3789104636586975,1.5388019009665026,1.577046997625598,1.9464024514330334
247,0.014,0.54,L2,1.584893192461114e-07,1.418081644303803,1.5442985075501452,1.6399950358120818,1.9749834301960207
248,0.014,0.54,L2,2.5118864315095823e-07,1.3871241074839877,1.539905818849518,1.5788820385175066,1.915387660424888
249,0.014,0.54,L2,3.981071705534969e-07,1.3926589804338578,1.5280479947366363,1.6061185639096511,1.940965744930785
250,0.014,0.54,L2,6.30957344480193e-07,1.3855978304619327,1.5412880731971637,1.5672628000130249,1.9613905817782087
251,0.014,0.54,L2,1e-06,1.3541330913177274,1.5146346927608834,1.5121461358456472,1.8876302681815955
252,0.014,0.56,L1,1e-07,1.3994619275252005,1.5383555060306948,1.6087208015273318,1.9672611216393383
253,0.014,0.56,L1,1.584893192461114e-07,1.4227155276914818,1.5323505848706558,1.6637899226998931,1.9566762803558226
254,0.014,0.56,L1,2.5118864315095823e-07,1.4162665986029908,1.5417343733059126,1.6525146752811881,1.9714941400196688
255,0.014,0.56,L1,3.981071705534969e-07,1.4017997746360666,1.5243614539666785,1.6219127296941986,1.939253900240966
256,0.014,0.56,L1,6.30957344480193e-07,1.4491299793930332,1.5420690154287389,1.7121006097021894,1.988332070481027
257,0.014,0.56,L1,1e-06,1.483685301105119,1.5807901972233669,1.7760206775614409,2.026981351654888
258,0.014,0.56,L2,1e-07,1.4736850016569996,1.5759981647109427,1.745567371609343,2.0329989171501412
259,0.014,0.56,L2,1.584893192461114e-07,1.4060152914817323,1.5415526205789793,1.6368925621981887,1.9702183203320065
260,0.014,0.56,L2,2.5118864315095823e-07,1.384199188792673,1.527322778944372,1.5707508793221479,1.9465832415116153
261,0.014,0.56,L2,3.981071705534969e-07,1.4160765391884933,1.540444381214022,1.6416345442851032,1.9592294679362636
262,0.014,0.56,L2,6.30957344480193e-07,1.4073191049372926,1.5341880620695993,1.6386329755142899,1.9676071380275773
263,0.014,0.56,L2,1e-06,1.371860963516957,1.5297960553243064,1.5523314916469164,1.9334174386043321
264,0.014,0.58,L1,1e-07,1.42053568269247,1.5477846495019476,1.6429687867001974,1.9752312371655194
265,0.014,0.58,L1,1.584893192461114e-07,1.4469440093596069,1.5573707001861592,1.7092151684464243,1.9942905859671034
266,0.014,0.58,L1,2.5118864315095823e-07,1.4097548854504203,1.5445557119022555,1.6151388453953128,1.964145144220086
267,0.014,0.58,L1,3.981071705534969e-07,1.4331114112376813,1.5423361787401728,1.6788954085264647,1.974849993092471
268,0.014,0.58,L1,6.30957344480193e-07,1.4452395690885975,1.547262203391874,1.7184865847193158,1.9941231658908898
269,0.014,0.58,L1,1e-06,1.4722578318224218,1.5547749259892203,1.7506576502378468,1.9892387339607478
270,0.014,0.58,L2,1e-07,1.442794757249507,1.5614121117698376,1.698437752143689,2.004934974557752
271,0.014,0.58,L2,1.584893192461114e-07,1.4305923823901285,1.55053755111652,1.6511432962799548,1.9645767728078347
272,0.014,0.58,L2,2.5118864315095823e-07,1.435764927657931,1.5534974447546943,1.6688062128776535,1.9907571353401827
273,0.014,0.58,L2,3.981071705534969e-07,1.393892972512827,1.5318604862739524,1.5898618980090846,1.9719921390311568
274,0.014,0.58,L2,6.30957344480193e-07,1.4250281419343238,1.5519475965178524,1.671006830919253,1.9914398784540637
275,0.014,0.58,L2,1e-06,1.3852478624062012,1.5400894691072757,1.575986909517199,1.942796465174024
276,0.014,0.6,L1,1e-07,1.4032595579856417,1.548169190632093,1.6098716497737584,1.957121105085819
277,0.014,0.6,L1,1.584893192461114e-07,1.400707628369821,1.5463133723411155,1.6226051285513237,1.9761817879584493
278,0.014,0.6,L1,2.5118864315095823e-07,1.4122357069850964,1.5525708291077638,1.644607332749546,1.9998977014280257
279,0.014,0.6,L1,3.981071705534969e-07,1.4562875410066196,1.5683386865228988,1.7212549825618806,1.9895373946776171
280,0.014,0.6,L1,6.30957344480193e-07,1.4339691206713692,1.550164497004106,1.674207173873471,1.996883148308875
281,0.014,0.6,L1,1e-06,1.4452766983748744,1.556650160818088,1.6945542924661459,1.9874979960696155
282,0.014,0.6,L2,1e-07,1.4066744246177703,1.5351269098649851,1.6416635250974865,1.9682063521130502
283,0.014,0.6,L2,1.584893192461114e-07,1.426309436729485,1.5450519076811922,1.671428000213986,1.9819664971922881
284,0.014,0.6,L2,2.5118864315095823e-07,1.3728795510329987,1.5343803303324395,1.5500598211095962,1.9156918807510408
285,0.014,0.6,L2,3.981071705534969e-07,1.3618338706374697,1.536167338713697,1.531899525920602,1.9119978705173326
286,0.014,0.6,L2,6.30957344480193e-07,1.36016059648959,1.5433806103501178,1.5093198818946842,1.9366595734420793
287,0.014,0.6,L2,1e-06,1.4326391603988935,1.542944837797996,1.6850465171152595,1.9706499139205873
